job_id,job_title,years_of_experience,annual_salary_usd,salary_min_usd,salary_max_usd,required_skills,ai_salary_premium_pct,demand_score,demand_growth_yoy_pct,benefits_score_10,posting_year,posting_month,is_senior,is_remote_friendly,is_llm_role,salary_tier,is_outlier_salary,high_demand,skill_count,is_tier1_city,is_china,education_score,job_category_Architecture,job_category_Business,job_category_Data Engineering,job_category_Data Science,job_category_Governance,job_category_Infrastructure,job_category_ML Operations,job_category_Product,job_category_Research,job_category_Robotics,job_category_Security,experience_level_Lead (10+ yrs),experience_level_Mid (3-5 yrs),experience_level_Senior (6-9 yrs),remote_work_Hybrid,remote_work_On-site,company_size_Enterprise (5000+),company_size_Mid-size (501-5000),company_size_SME (51-500),company_size_Startup (1-50),industry_Consulting,industry_Education,industry_Energy,industry_Finance,industry_Government,industry_Healthcare,industry_Manufacturing,industry_Media,industry_Research,industry_Retail,industry_Technology,country_Canada,country_China,country_France,country_Germany,country_Global,country_India,country_Japan,country_Netherlands,country_Singapore,country_Switzerland,country_UAE,country_UK,country_USA
AIJOB0236,Generative AI Engineer,-1.576472957879298,150000.0,150000,295000,Fine-tuning|Python|GenAI APIs|Git|Problem Solving|Communication,9.9,0.9318298484307658,63.0,8.2,2026,3,0,1,1,Mid ($100-150k),False,1,-0.269630453045569,0,0,-0.7100541523294122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
AIJOB0237,Generative AI Engineer,-0.45469428766158126,150000.0,150000,295000,Python|GenAI APIs|LLMs|Fine-tuning|Diffusion Models|Deployment|Linux|Leadership|Research,13.5,0.9318298484307658,87.8,9.2,2026,3,0,1,1,Mid ($100-150k),False,1,1.944488230722791,0,0,-0.7100541523294122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
AIJOB0238,Prompt Engineer,-0.8286205110674868,129000.0,90000,200000,Python|NLP|Testing|LLM APIs|Prompt Design|SQL|Agile|Problem Solving,9.2,-0.6883825496432346,5.2,9.7,2025,6,0,0,1,Mid ($100-150k),False,0,1.206448669466671,0,0,-0.7100541523294122,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
AIJOB0239,AI Engineer,-0.8286205110674868,139000.0,100000,250000,LLM Integration|Cloud (AWS/GCP/Azure)|Docker|Communication|Problem Solving|Agile,12.0,0.9318298484307658,82.0,8.8,2026,2,0,0,0,Mid ($100-150k),False,1,-0.269630453045569,0,0,0.006689608433789785,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
AIJOB0240,AI Research Scientist,-0.8286205110674868,167000.0,115000,280000,Python|Publishing|Research|PyTorch|Deep Learning|Mathematics|Communication,14.0,0.05940778792938089,5.3,9.0,2025,5,0,1,0,Upper-Mid ($150-200k),False,0,0.46840910821055104,0,0,-0.7100541523294122,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
AIJOB0241,AI Security Engineer,-0.08076806425567568,242000.0,140000,260000,Cybersecurity|Red Teaming|ML Security|Problem Solving|Leadership|Git,15.9,-0.9376459955007732,8.7,7.3,2026,3,0,1,0,Senior ($200-300k),False,0,-0.269630453045569,0,0,1.4401771299601938,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
AIJOB0242,ML Engineer,1.041010605962041,193000.0,120000,280000,PyTorch|MLOps|SQL|Kubernetes|Problem Solving|Communication,15.4,1.1810932942883043,33.0,6.3,2026,2,1,1,0,Upper-Mid ($150-200k),False,1,-0.269630453045569,0,0,0.006689608433789785,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
AIJOB0243,Multimodal AI Engineer,-0.45469428766158126,160000.0,160000,300000,PyTorch|Fine-tuning|APIs|SQL|Agile|Linux,17.9,0.3086712337869194,16.1,6.6,2025,4,0,1,0,Upper-Mid ($150-200k),False,1,-0.269630453045569,0,0,-1.426797913092614,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
AIJOB0244,Deep Learning Engineer,-0.08076806425567568,141000.0,141000,270000,TensorFlow|Python|CUDA|Neural Networks|Agile,5.3,0.18403951085815015,23.5,6.8,2026,2,0,1,0,Mid ($100-150k),False,1,-1.007670014301689,0,0,0.006689608433789785,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
AIJOB0245,Robotics Engineer (AI),-1.2025467344733924,217000.0,125000,240000,Python|ROS|C++|Control Systems|Simulation|Research,8.7,-1.4361728872158503,21.5,8.5,2026,2,0,1,0,Senior ($200-300k),False,0,-0.269630453045569,0,0,0.006689608433789785,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
AIJOB0246,Data Scientist,-0.08076806425567568,234000.0,138000,195000,SQL|Scikit-learn|Python|Communication,6.9,0.557934679644458,67.0,6.2,2026,2,1,1,0,Senior ($200-300k),False,1,-1.745709575557809,0,0,0.7234333691969917,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
AIJOB0247,AI Product Manager,-0.08076806425567568,195000.0,140000,260000,Stakeholder Mgmt|AI Literacy|Data Analysis|Agile|Agile,16.1,-0.3144873808569269,5.7,8.1,2025,3,0,1,0,Upper-Mid ($150-200k),False,0,-1.007670014301689,0,0,0.006689608433789785,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
AIJOB0248,AI Product Manager,1.041010605962041,140000.0,140000,260000,AI Literacy|Agile|Product Strategy|Stakeholder Mgmt|Data Analysis|Problem Solving|Statistics,10.1,-0.3144873808569269,8.5,8.1,2026,1,0,1,0,Mid ($100-150k),False,0,0.46840910821055104,0,0,-1.426797913092614,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AIJOB0249,MLOps Engineer,0.2931581591502299,235000.0,130000,260000,Docker|Python|MLflow|Monitoring|Statistics,15.7,0.6825664025732272,79.2,7.6,2026,2,1,1,0,Senior ($200-300k),False,1,-1.007670014301689,0,0,0.7234333691969917,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
AIJOB0250,Generative AI Engineer,-1.576472957879298,150000.0,150000,295000,LLMs|Deployment|GenAI APIs|Fine-tuning|Python|SQL,15.8,0.9318298484307658,24.8,9.2,2026,3,0,0,1,Mid ($100-150k),False,1,-0.269630453045569,0,0,0.006689608433789785,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
AIJOB0251,Data Engineer (AI),-1.2025467344733924,213000.0,130000,220000,Python|Airflow|ETL|SQL|Communication|Problem Solving,17.3,0.05940778792938089,29.6,9.3,2026,2,1,0,0,Senior ($200-300k),False,0,-0.269630453045569,0,0,-1.426797913092614,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
AIJOB0252,AI Solutions Architect,2.162789276179758,329000.0,180000,320000,Python|Leadership|System Design|ML|Enterprise Architecture|Research|SQL,12.0,-0.4391191037856962,23.4,8.1,2026,3,1,1,0,Elite (>$300k),False,0,0.46840910821055104,0,0,0.006689608433789785,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
AIJOB0253,ML Engineer,0.2931581591502299,307000.0,120000,280000,PyTorch|MLOps|TensorFlow|Kubernetes|Python|SQL|Research|Git,9.8,1.1810932942883043,57.7,9.4,2026,2,1,1,0,Elite (>$300k),False,1,1.206448669466671,0,0,-1.426797913092614,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
AIJOB0254,Prompt Engineer,-1.576472957879298,98000.0,90000,200000,Prompt Design|Python|Testing|NLP|Documentation|LLM APIs|Git,5.5,-0.6883825496432346,18.1,7.5,2026,3,0,1,1,Entry (<$100k),False,0,0.46840910821055104,0,0,0.7234333691969917,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
AIJOB0255,RAG Engineer,-0.8286205110674868,336000.0,145000,280000,Vector DBs|LangChain|Search Systems|LLMs|Cloud,8.4,0.8071981255019964,47.6,8.4,2025,3,1,1,1,Elite (>$300k),False,1,-1.007670014301689,0,0,0.006689608433789785,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
AIJOB0256,Deep Learning Engineer,1.4149368293679467,324000.0,141000,270000,GPU Computing|Neural Networks|PyTorch|Problem Solving,5.9,0.18403951085815015,7.0,8.3,2025,9,1,1,0,Elite (>$300k),False,1,-1.745709575557809,0,0,0.006689608433789785,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
AIJOB0257,Computer Vision Engineer,-1.2025467344733924,145000.0,145000,280000,Python|OpenCV|CUDA|PyTorch|Image Processing|Git|SQL,4.2,-0.06522393499938837,21.8,8.3,2026,3,0,1,0,Mid ($100-150k),False,0,0.46840910821055104,1,1,0.006689608433789785,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
AIJOB0258,AI Business Analyst,-1.576472957879298,118000.0,95000,180000,Business Analysis|Communication|Python|Git|Cloud,12.7,-1.1869094413583117,8.1,9.3,2025,7,1,0,0,Mid ($100-150k),False,0,-1.007670014301689,0,0,-0.7100541523294122,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
AIJOB0259,AI Security Engineer,-0.8286205110674868,140000.0,140000,260000,Risk Analysis|Python|ML Security|Red Teaming|Leadership|Statistics,13.0,-0.9376459955007732,23.2,7.9,2026,3,0,1,0,Mid ($100-150k),False,0,-0.269630453045569,0,0,0.006689608433789785,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
AIJOB0260,NLP Engineer,-0.8286205110674868,145000.0,145000,290000,Hugging Face|LLMs|Text Processing|Python|Statistics|Leadership,7.5,0.4333029567156887,65.4,7.0,2025,5,0,0,0,Mid ($100-150k),False,1,-0.269630453045569,0,0,0.006689608433789785,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
AIJOB0261,AI Security Engineer,0.6670843825561354,140000.0,140000,260000,Risk Analysis|Cybersecurity|Red Teaming|Python|Statistics|Research,14.5,-0.9376459955007732,17.0,8.4,2026,3,0,1,0,Mid ($100-150k),False,0,-0.269630453045569,0,0,0.006689608433789785,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
AIJOB0262,AI Product Manager,1.041010605962041,140000.0,140000,260000,Stakeholder Mgmt|Product Strategy|Agile|AI Literacy|Data Analysis|Linux,11.4,-0.3144873808569269,14.4,8.0,2025,10,0,1,0,Mid ($100-150k),False,0,-0.269630453045569,0,0,-0.7100541523294122,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
AIJOB0263,LLM Engineer,-0.8286205110674868,263000.0,160000,300000,Fine-tuning|RAG|Python|Communication|Statistics,5.1,1.3057250172170736,53.3,6.7,2025,1,0,1,1,Senior ($200-300k),False,1,-1.007670014301689,0,0,1.4401771299601938,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
AIJOB0264,AI Compliance Manager,1.4149368293679467,154000.0,100000,200000,Risk Management|Auditing|Legal Knowledge|Documentation|EU AI Act|Linux|Git,9.3,-2.4332266706460044,23.1,7.7,2026,3,1,1,0,Upper-Mid ($150-200k),False,0,0.46840910821055104,0,0,-0.7100541523294122,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
AIJOB0265,Data Scientist,-0.8286205110674868,147000.0,138000,195000,Python|ML Algorithms|SQL|Data Visualization|Statistics|Scikit-learn|Communication|Problem Solving,5.2,0.557934679644458,47.2,6.4,2025,5,0,1,0,Mid ($100-150k),False,1,1.206448669466671,0,0,-0.7100541523294122,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
AIJOB0266,Data Scientist,-0.08076806425567568,225000.0,138000,195000,SQL|Statistics|ML Algorithms|Scikit-learn|Python|Git,5.4,0.557934679644458,47.4,6.5,2026,3,0,1,0,Senior ($200-300k),False,1,-0.269630453045569,0,0,0.7234333691969917,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
AIJOB0267,ML Engineer,-0.45469428766158126,162000.0,120000,280000,Kubernetes|TensorFlow|SQL|PyTorch|Python|MLOps|Problem Solving|Linux,17.2,1.1810932942883043,49.2,7.7,2026,3,0,1,0,Upper-Mid ($150-200k),False,1,1.206448669466671,0,0,0.006689608433789785,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
AIJOB0268,AI Compliance Manager,0.2931581591502299,137000.0,100000,200000,Legal Knowledge|Risk Management|Documentation|Auditing|Research|Problem Solving,9.1,-2.4332266706460044,17.0,9.2,2025,6,0,0,0,Mid ($100-150k),False,0,-0.269630453045569,0,0,0.7234333691969917,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
AIJOB0269,RAG Engineer,-1.576472957879298,145000.0,145000,280000,Search Systems|Python|LLMs|Embeddings|Vector DBs|Problem Solving|Cloud,6.8,0.8071981255019964,86.1,7.5,2025,12,0,1,1,Mid ($100-150k),False,1,0.46840910821055104,0,0,-1.426797913092614,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
AIJOB0270,AI Business Analyst,-1.2025467344733924,131000.0,95000,180000,SQL|Data Visualization|Communication|Python|Business Analysis|Git|Research|Linux,8.7,-1.1869094413583117,7.7,9.1,2026,2,1,1,0,Mid ($100-150k),False,0,1.206448669466671,0,0,-0.7100541523294122,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
AIJOB0271,AI Product Manager,0.6670843825561354,142000.0,140000,260000,Product Strategy|AI Literacy|Stakeholder Mgmt|Data Analysis|Agile|Agile|Cloud|Research,16.8,-0.3144873808569269,12.5,9.0,2026,2,0,0,0,Mid ($100-150k),False,0,1.206448669466671,0,0,0.7234333691969917,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
AIJOB0272,AI Infrastructure Eng,-0.08076806425567568,140000.0,140000,270000,CUDA|Cloud|Networking|Distributed Systems|SQL,17.8,-0.3144873808569269,7.7,7.1,2025,7,0,1,0,Mid ($100-150k),False,0,-1.007670014301689,0,0,-0.7100541523294122,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
AIJOB0273,AI Infrastructure Eng,-0.08076806425567568,140000.0,140000,270000,Networking|Kubernetes|Distributed Systems|Cloud|Leadership,11.6,-0.3144873808569269,15.4,7.1,2026,1,1,1,0,Mid ($100-150k),False,0,-1.007670014301689,0,0,-1.426797913092614,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
AIJOB0274,Senior Data Scientist,2.162789276179758,166000.0,157000,218000,Advanced Statistics|Python|Leadership|Causal Inference|ML|Deep Learning|Problem Solving|Cloud|Linux,6.9,0.3086712337869194,16.3,7.4,2025,10,0,1,0,Upper-Mid ($150-200k),False,1,1.944488230722791,0,0,0.7234333691969917,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
AIJOB0275,AI Engineer,-0.08076806425567568,100000.0,100000,250000,Cloud (AWS/GCP/Azure)|Python|PyTorch|LLM Integration|Docker|Problem Solving,8.8,0.9318298484307658,68.3,8.0,2026,2,0,1,0,Entry (<$100k),False,1,-0.269630453045569,0,0,-0.7100541523294122,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
AIJOB0276,AI Solutions Architect,0.2931581591502299,180000.0,180000,320000,Leadership|System Design|ML|Python|Enterprise Architecture|Research|Leadership,11.3,-0.4391191037856962,13.8,9.7,2025,3,0,1,0,Upper-Mid ($150-200k),False,0,0.46840910821055104,0,0,0.7234333691969917,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
AIJOB0277,ML Engineer,-0.45469428766158126,120000.0,120000,280000,SQL|TensorFlow|Python|Research|Git,16.5,1.1810932942883043,35.3,6.5,2025,5,1,1,0,Mid ($100-150k),False,1,-1.007670014301689,1,1,0.006689608433789785,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
AIJOB0278,AI Engineer,0.2931581591502299,205000.0,100000,250000,Cloud (AWS/GCP/Azure)|LLM Integration|PyTorch|Python|Linux|Leadership,8.8,0.9318298484307658,25.6,9.5,2025,8,0,1,0,Senior ($200-300k),False,1,-0.269630453045569,0,0,-0.7100541523294122,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
AIJOB0279,AI Compliance Manager,-0.45469428766158126,118000.0,100000,200000,Auditing|Documentation|EU AI Act|Agile|Git|SQL,12.8,-2.4332266706460044,16.9,9.6,2026,1,0,1,0,Mid ($100-150k),False,0,-0.269630453045569,0,0,-1.426797913092614,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
AIJOB0280,LLM Engineer,-0.45469428766158126,263000.0,160000,300000,Fine-tuning|RAG|Prompt Engineering|Statistics|Leadership|SQL,7.5,1.3057250172170736,84.8,7.6,2026,2,1,1,1,Senior ($200-300k),False,1,-0.269630453045569,0,0,0.7234333691969917,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AIJOB0281,AI Product Manager,0.2931581591502299,140000.0,140000,260000,AI Literacy|Data Analysis|Stakeholder Mgmt|Agile|Linux|Statistics|SQL,8.7,-0.3144873808569269,15.3,8.0,2026,2,0,0,0,Mid ($100-150k),False,0,0.46840910821055104,0,0,1.4401771299601938,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
AIJOB0282,NLP Engineer,-0.8286205110674868,145000.0,145000,290000,Hugging Face|Transformers|Python|Git|Problem Solving|Linux,9.3,0.4333029567156887,56.3,9.7,2026,3,0,1,0,Mid ($100-150k),False,1,-0.269630453045569,0,0,0.006689608433789785,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
AIJOB0283,AI Research Scientist,0.6670843825561354,209000.0,115000,280000,Publishing|Research|Mathematics|Python|Deep Learning|PyTorch|Cloud,8.6,0.05940778792938089,28.9,7.0,2026,2,1,1,0,Senior ($200-300k),False,0,0.46840910821055104,0,0,0.006689608433789785,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
AIJOB0284,Deep Learning Engineer,1.041010605962041,141000.0,141000,270000,GPU Computing|Python|Neural Networks|TensorFlow|Git|SQL,8.1,0.18403951085815015,24.4,6.1,2026,3,0,0,0,Mid ($100-150k),False,1,-0.269630453045569,1,1,-1.426797913092614,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
AIJOB0285,AI Agent Developer,-0.8286205110674868,348000.0,155000,290000,Planning Systems|Python|Tool Use|LangChain|AutoGen|APIs|Git|Leadership|Communication,14.9,1.0564615713595351,71.9,6.5,2026,2,1,1,1,Elite (>$300k),False,1,1.944488230722791,0,0,1.4401771299601938,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
AIJOB0286,AI Product Manager,1.4149368293679467,140000.0,140000,260000,Product Strategy|Agile|AI Literacy|Data Analysis|Leadership,14.6,-0.3144873808569269,12.5,7.5,2025,12,0,1,0,Mid ($100-150k),False,0,-1.007670014301689,0,0,0.006689608433789785,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
AIJOB0287,Data Engineer (AI),-1.2025467344733924,203000.0,130000,220000,Feature Stores|dbt|Spark|Cloud|Git,13.0,0.05940778792938089,29.1,9.1,2026,1,1,1,0,Senior ($200-300k),False,0,-1.007670014301689,0,0,0.7234333691969917,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
AIJOB0288,ML Engineer,-0.08076806425567568,153000.0,120000,280000,SQL|Kubernetes|PyTorch|TensorFlow|Python|MLOps|Linux,12.7,1.1810932942883043,82.0,6.2,2026,1,1,1,0,Upper-Mid ($150-200k),False,1,0.46840910821055104,0,0,0.006689608433789785,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
AIJOB0289,AI Engineer,-1.2025467344733924,160000.0,100000,250000,Python|Docker|PyTorch|LLM Integration|Cloud (AWS/GCP/Azure)|Communication,16.4,0.9318298484307658,68.9,7.5,2025,11,1,1,0,Upper-Mid ($150-200k),False,1,-0.269630453045569,0,0,0.006689608433789785,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
AIJOB0290,AI Business Analyst,-0.08076806425567568,131000.0,95000,180000,Business Analysis|SQL|Data Visualization|Linux|Cloud,13.5,-1.1869094413583117,16.0,9.5,2025,2,1,1,0,Mid ($100-150k),False,0,-1.007670014301689,0,0,0.7234333691969917,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
AIJOB0291,AI Agent Developer,-1.576472957879298,155000.0,155000,290000,Python|LangChain|APIs|Problem Solving|Agile|Cloud,15.7,1.0564615713595351,65.5,6.8,2026,3,0,1,1,Upper-Mid ($150-200k),False,1,-0.269630453045569,1,1,0.006689608433789785,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
AIJOB0292,AI Solutions Architect,3.284567946397474,180000.0,180000,320000,Enterprise Architecture|Python|System Design|ML|Statistics|Cloud,9.9,-0.4391191037856962,29.7,9.7,2026,3,0,1,0,Upper-Mid ($150-200k),False,0,-0.269630453045569,0,0,-0.7100541523294122,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
AIJOB0293,AI Security Engineer,-0.8286205110674868,168000.0,140000,260000,Red Teaming|Risk Analysis|Cybersecurity|SQL,10.9,-0.9376459955007732,15.9,7.3,2026,2,0,1,0,Upper-Mid ($150-200k),False,0,-1.745709575557809,0,0,1.4401771299601938,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
AIJOB0294,ML Engineer,1.4149368293679467,189000.0,120000,280000,Python|PyTorch|MLOps|Problem Solving|Statistics|Cloud,17.0,1.1810932942883043,31.8,6.4,2025,4,0,1,0,Upper-Mid ($150-200k),False,1,-0.269630453045569,0,0,0.7234333691969917,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
